token,symbol,name,exch_seg,clean_symbol
18012,VLEGOV-EQ,VLEGOV,NSE,VLEGOV
18039,ADVENZYMES-EQ,ADVENZYMES,NSE,ADVENZYMES
18049,MINDTECK-EQ,MINDTECK,NSE,MINDTECK
18060,CONCORDBIO-EQ,CONCORDBIO,NSE,CONCORDBIO
18110,VASCONEQ-EQ,VASCONEQ,NSE,VASCONEQ
18119,SRGHFL-EQ,SRGHFL,NSE,SRGHFL
18220,KECL-EQ,KECL,NSE,KECL
18292,IVZINGOLD-EQ,IVZINGOLD,NSE,IVZINGOLD
18504,TVVISION-EQ,TVVISION,NSE,TVVISION
18562,MITTAL-EQ,MITTAL,NSE,MITTAL
18564,LTTS-EQ,LTTS,NSE,LTTS
18571,GNA-EQ,GNA,NSE,GNA
1879,CARYSIL-EQ,CARYSIL,NSE,CARYSIL
18755,KALAMANDIR-EQ,KALAMANDIR,NSE,KALAMANDIR
18822,ENDURANCE-EQ,ENDURANCE,NSE,ENDURANCE
18863,VERTOZ-EQ,VERTOZ,NSE,VERTOZ
19184,SFL-EQ,SFL,NSE,SFL
19205,HEADSUP-EQ,HEADSUP,NSE,HEADSUP
19235,IMFA-EQ,IMFA,NSE,IMFA
19531,BAJAJCON-EQ,BAJAJCON,NSE,BAJAJCON
1964,TRENT-EQ,TRENT,NSE,TRENT
19631,PRICOLLTD-EQ,PRICOLLTD,NSE,PRICOLLTD
19731,GPPL-EQ,GPPL,NSE,GPPL
19813,HONASA-EQ,HONASA,NSE,HONASA
19937,KILITCH-EQ,KILITCH,NSE,KILITCH
2028,LYKALABS-EQ,LYKALABS,NSE,LYKALABS
20322,FEDFINA-EQ,FEDFINA,NSE,FEDFINA
20453,APCL-EQ,APCL,NSE,APCL
206,ASHIMASYN-EQ,ASHIMASYN,NSE,ASHIMASYN
20616,SUPERHOUSE-EQ,SUPERHOUSE,NSE,SUPERHOUSE
21119,KICL-EQ,KICL,NSE,KICL
21252,AXISNIFTY-EQ,AXISNIFTY,NSE,AXISNIFTY
21383,PALASHSECU-EQ,PALASHSECU,NSE,PALASHSECU
21399,GANGESSECU-EQ,GANGESSECU,NSE,GANGESSECU
21427,THEINVEST-EQ,THEINVEST,NSE,THEINVEST
21501,SIS-EQ,SIS,NSE,SIS
21508,COCHINSHIP-EQ,COCHINSHIP,NSE,COCHINSHIP
21551,HALEOSLABS-EQ,HALEOSLABS,NSE,HALEOSLABS
21690,DIXON-EQ,DIXON,NSE,DIXON
21749,CAPACITE-EQ,CAPACITE,NSE,CAPACITE
21770,ICICIGI-EQ,ICICIGI,NSE,ICICIGI
22277,WORTHPERI-EQ,WORTHPERI,NSE,WORTHPERI
2259,MOREPENLAB-EQ,MOREPENLAB,NSE,MOREPENLAB
2263,BANDHANBNK-EQ,BANDHANBNK,NSE,BANDHANBNK
2256,PENINLAND-EQ,PENINLAND,NSE,PENINLAND
2275,IRISDOREME-EQ,IRISDOREME,NSE,IRISDOREME
2289,HLEGLAS-EQ,HLEGLAS,NSE,HLEGLAS
22980,MUKKA-EQ,MUKKA,NSE,MUKKA
23142,PVSL-EQ,PVSL,NSE,PVSL
23407,LIQUIDADD-EQ,LIQUIDADD,NSE,LIQUIDADD
24081,TOP100CASE-EQ,TOP100CASE,NSE,TOP100CASE
2431,RAILTEL-EQ,RAILTEL,NSE,RAILTEL
24308,ABDL-EQ,ABDL,NSE,ABDL
24403,ASHIANA-EQ,ASHIANA,NSE,ASHIANA
24404,ABGSEC-EQ,ABGSEC,NSE,ABGSEC
2496,ORIENTPPR-EQ,ORIENTPPR,NSE,ORIENTPPR
25114,STYLEBAAZA-EQ,STYLEBAAZA,NSE,STYLEBAAZA
25312,PNGJL-EQ,PNGJL,NSE,PNGJL
25690,DSSL-EQ,DSSL,NSE,DSSL
25756,VIKASECO-EQ,VIKASECO,NSE,VIKASECO
2595,3PLAND-EQ,3PLAND,NSE,3PLAND
25851,VAL30IETF-EQ,VAL30IETF,NSE,VAL30IETF
2643,PFIZER-EQ,PFIZER,NSE,PFIZER
2645,DRCSYSTEMS-EQ,DRCSYSTEMS,NSE,DRCSYSTEMS
27037,TBZ-EQ,TBZ,NSE,TBZ
27052,SAGILITY-EQ,SAGILITY,NSE,SAGILITY
27066,SWIGGY-EQ,SWIGGY,NSE,SWIGGY
27067,VSSL-EQ,VSSL,NSE,VSSL
27213,EIEL-EQ,EIEL,NSE,EIEL
27334,SURAKSHA-EQ,SURAKSHA,NSE,SURAKSHA
275,AUROPHARMA-EQ,AUROPHARMA,NSE,AUROPHARMA
2783,JUBLINGREA-EQ,JUBLINGREA,NSE,JUBLINGREA
2814,ARVEE-EQ,ARVEE,NSE,ARVEE
2816,RALLIS-EQ,RALLIS,NSE,RALLIS
2885,RELIANCE-EQ,RELIANCE,NSE,RELIANCE
29423,MOHITIND-EQ,MOHITIND,NSE,MOHITIND
29758,MSCIINDIA-EQ,MSCIINDIA,NSE,MSCIINDIA
29877,VIVIDHA-EQ,VIVIDHA,NSE,VIVIDHA
30124,EQU200INAV-EQ,EQU200INAV,NSE,EQU200INAV
30244,BHARATSE-EQ,BHARATSE,NSE,BHARATSE
30290,SBIBPB-EQ,SBIBPB,NSE,SBIBPB
3045,SBIN-EQ,SBIN,NSE,SBIN
30498,SIL360INAV-EQ,SIL360INAV,NSE,SIL360INAV
30503,EQUA50INAV-EQ,EQUA50INAV,NSE,EQUA50INAV
3063,VEDL-EQ,VEDL,NSE,VEDL
30590,TOP20INAV-EQ,TOP20INAV,NSE,TOP20INAV
31138,COMPUSOFT-EQ,COMPUSOFT,NSE,COMPUSOFT
3150,SIEMENS-EQ,SIEMENS,NSE,SIEMENS
317,BAJFINANCE-EQ,BAJFINANCE,NSE,BAJFINANCE
3247,NITIRAJ-EQ,NITIRAJ,NSE,NITIRAJ
3327,SUDARSCHEM-EQ,SUDARSCHEM,NSE,SUDARSCHEM
3348,SUNFLAG-EQ,SUNFLAG,NSE,SUNFLAG
3384,SWARAJENG-EQ,SWARAJENG,NSE,SWARAJENG
3484,TIL-EQ,TIL,NSE,TIL
3426,TATAPOWER-EQ,TATAPOWER,NSE,TATAPOWER
381,SINTERCOM-EQ,SINTERCOM,NSE,SINTERCOM
395,BEML-EQ,BEML,NSE,BEML
3963,GOCLCORP-EQ,GOCLCORP,NSE,GOCLCORP
3912,KHAITANLTD-EQ,KHAITANLTD,NSE,KHAITANLTD
40,AEGISLOG-EQ,AEGISLOG,NSE,AEGISLOG
4014,NAVA-EQ,NAVA,NSE,NAVA
4116,HBSL-EQ,HBSL,NSE,HBSL
438,BHEL-EQ,BHEL,NSE,BHEL
4394,MIRZAINT-EQ,MIRZAINT,NSE,MIRZAINT
4422,INDIANCARD-EQ,INDIANCARD,NSE,INDIANCARD
4548,GUJRAFFIA-EQ,GUJRAFFIA,NSE,GUJRAFFIA
477,BIRLACABLE-EQ,BIRLACABLE,NSE,BIRLACABLE
4973,PHARMABEES-EQ,PHARMABEES,NSE,PHARMABEES
4986,IRCON-EQ,IRCON,NSE,IRCON
4992,SHARDACROP-EQ,SHARDACROP,NSE,SHARDACROP
5143,JAICORPLTD-EQ,JAICORPLTD,NSE,JAICORPLTD
5194,ANTGRAPHIC-EQ,ANTGRAPHIC,NSE,ANTGRAPHIC
5220,BFSI-EQ,BFSI,NSE,BFSI
5366,WINDLAS-EQ,WINDLAS,NSE,WINDLAS
5373,DEVYANI-EQ,DEVYANI,NSE,DEVYANI
5385,AAVAS-EQ,AAVAS,NSE,AAVAS
5650,SHANTI-EQ,SHANTI,NSE,SHANTI
5782,MASPTOP50-EQ,MASPTOP50,NSE,MASPTOP50
628,CESC-EQ,CESC,NSE,CESC
6663,SIGACHI-EQ,SIGACHI,NSE,SIGACHI
6711,IVC-EQ,IVC,NSE,IVC
6718,SAPPHIRE-EQ,SAPPHIRE,NSE,SAPPHIRE
6913,RPPL-EQ,RPPL,NSE,RPPL
6961,MENONBE-EQ,MENONBE,NSE,MENONBE
7030,ASIANENE-EQ,ASIANENE,NSE,ASIANENE
7048,HESTERBIO-EQ,HESTERBIO,NSE,HESTERBIO
714,SHALBY-EQ,SHALBY,NSE,SHALBY
740,SBIETFIT-EQ,SBIETFIT,NSE,SBIETFIT
7463,MANAKSTEEL-EQ,MANAKSTEEL,NSE,MANAKSTEEL
7506,WOCKPHARMA-EQ,WOCKPHARMA,NSE,WOCKPHARMA
7508,ZENTEC-EQ,ZENTEC,NSE,ZENTEC
7518,TREJHARA-EQ,TREJHARA,NSE,TREJHARA
7560,UNITEDPOLY-EQ,UNITEDPOLY,NSE,UNITEDPOLY
756802,OSWALPUMPS-EQ,OSWALPUMPS,NSE,OSWALPUMPS
756900,MON50EQUAL-EQ,MON50EQUAL,NSE,MON50EQUAL
757014,THELEELA-EQ,THELEELA,NSE,THELEELA
757520,BLUSPRING-EQ,BLUSPRING,NSE,BLUSPRING
757614,ARIS-EQ,ARIS,NSE,ARIS
757725,LIQGRWBEES-EQ,LIQGRWBEES,NSE,LIQGRWBEES
757767,SAMBHV-EQ,SAMBHV,NSE,SAMBHV
757850,CRIZAC-EQ,CRIZAC,NSE,CRIZAC
758457,MOSILVER-EQ,MOSILVER,NSE,MOSILVER
758460,JSWCEMENT-EQ,JSWCEMENT,NSE,JSWCEMENT
758697,GROWWNIFTY-EQ,GROWWNIFTY,NSE,GROWWNIFTY
759048,GKENERGY-EQ,GKENERGY,NSE,GKENERGY
759130,ABCOTS-EQ,ABCOTS,NSE,ABCOTS
759084,URBANCO-EQ,URBANCO,NSE,URBANCO
759244,JAINREC-EQ,JAINREC,NSE,JAINREC
759374,MOENERGY-EQ,MOENERGY,NSE,MOENERGY
759397,SOLEX-EQ,SOLEX,NSE,SOLEX
759439,PATELRMART-EQ,PATELRMART,NSE,PATELRMART
759477,CANHLIFE-EQ,CANHLIFE,NSE,CANHLIFE
759522,GROWWSC250-EQ,GROWWSC250,NSE,GROWWSC250
759569,ORKLAINDIA-EQ,ORKLAINDIA,NSE,ORKLAINDIA
759814,SMALL250-EQ,SMALL250,NSE,SMALL250
759891,MOIPO-EQ,MOIPO,NSE,MOIPO
759969,PAUSHAKLTD-EQ,PAUSHAKLTD,NSE,PAUSHAKLTD
22675,CAPITALSFB-EQ,CAPITALSFB,NSE,CAPITALSFB
2268,MOTOGENFIN-EQ,MOTOGENFIN,NSE,MOTOGENFIN
22846,GPTHEALTH-EQ,GPTHEALTH,NSE,GPTHEALTH
23181,MOSMALL250-EQ,MOSMALL250,NSE,MOSMALL250
23480,SINCLAIR-EQ,SINCLAIR,NSE,SINCLAIR
23799,GODIGIT-EQ,GODIGIT,NSE,GODIGIT
24154,DEEDEV-EQ,DEEDEV,NSE,DEEDEV
24231,OMINFRAL-EQ,OMINFRAL,NSE,OMINFRAL
2435,CONSUMBEES-EQ,CONSUMBEES,NSE,CONSUMBEES
2442,NOCIL-EQ,NOCIL,NSE,NOCIL
24374,LIQUIDSHRI-EQ,LIQUIDSHRI,NSE,LIQUIDSHRI
24730,RUBFILA-EQ,RUBFILA,NSE,RUBFILA
24850,GSEC10INAV-EQ,GSEC10INAV,NSE,GSEC10INAV
2493,ORIENTHOT-EQ,ORIENTHOT,NSE,ORIENTHOT
25017,BODALCHEM-EQ,BODALCHEM,NSE,BODALCHEM
25060,ECOSMOBLTY-EQ,ECOSMOBLTY,NSE,ECOSMOBLTY
25073,RAYMONDLSL-EQ,RAYMONDLSL,NSE,RAYMONDLSL
25134,GALAPREC-EQ,GALAPREC,NSE,GALAPREC
25171,TOP10ADD-EQ,TOP10ADD,NSE,TOP10ADD
25203,BALAJEE-EQ,BALAJEE,NSE,BALAJEE
25574,SHAKTIPUMP-EQ,SHAKTIPUMP,NSE,SHAKTIPUMP
25725,BANKPSU-EQ,BANKPSU,NSE,BANKPSU
2610,PEARLPOLY-EQ,PEARLPOLY,NSE,PEARLPOLY
2614,HERANBA-EQ,HERANBA,NSE,HERANBA
27008,HEXATRADEX-EQ,HEXATRADEX,NSE,HEXATRADEX
2705,PRAJIND-EQ,PRAJIND,NSE,PRAJIND
2717,PRECWIRE-EQ,PRECWIRE,NSE,PRECWIRE
27144,BLACKBUCK-EQ,BLACKBUCK,NSE,BLACKBUCK
27171,RACLGEAR-EQ,RACLGEAR,NSE,RACLGEAR
28662,DAMCAPITAL-EQ,DAMCAPITAL,NSE,DAMCAPITAL
28714,TRANSRAILL-EQ,TRANSRAILL,NSE,TRANSRAILL
28888,SENORES-EQ,SENORES,NSE,SENORES
28969,CONSUMER-EQ,CONSUMER,NSE,CONSUMER
29050,ZUARI-EQ,ZUARI,NSE,ZUARI
29224,ONESOURCE-EQ,ONESOURCE,NSE,ONESOURCE
29251,ITCHOTELS-EQ,ITCHOTELS,NSE,ITCHOTELS
2955,KALYANKJIL-EQ,KALYANKJIL,NSE,KALYANKJIL
29553,NIFTYIETF-EQ,NIFTYIETF,NSE,NIFTYIETF
29598,REPCOHOME-EQ,REPCOHOME,NSE,REPCOHOME
30089,ORIENTCEM-EQ,ORIENTCEM,NSE,ORIENTCEM
30249,ISHANCH-EQ,ISHANCH,NSE,ISHANCH
305,BAJAJHLDNG-EQ,BAJAJHLDNG,NSE,BAJAJHLDNG
3048,SCI-EQ,SCI,NSE,SCI
30475,MID15INAV-EQ,MID15INAV,NSE,MID15INAV
30502,MONT50INAV-EQ,MONT50INAV,NSE,MONT50INAV
30570,GRO250INAV-EQ,GRO250INAV,NSE,GRO250INAV
312,TIINDIA-EQ,TIINDIA,NSE,TIINDIA
3126,SHREYANIND-EQ,SHREYANIND,NSE,SHREYANIND
31163,RHIM-EQ,RHIM,NSE,RHIM
3186,SKFINDIA-EQ,SKFINDIA,NSE,SKFINDIA
3237,JTEKTINDIA-EQ,JTEKTINDIA,NSE,JTEKTINDIA
330,VALIANTORG-EQ,VALIANTORG,NSE,VALIANTORG
3324,SUBROS-EQ,SUBROS,NSE,SUBROS
3339,SUNDARMFIN-EQ,SUNDARMFIN,NSE,SUNDARMFIN
3396,TAINWALCHM-EQ,TAINWALCHM,NSE,TAINWALCHM
350,BANARISUG-EQ,BANARISUG,NSE,BANARISUG
3499,TATASTEEL-EQ,TATASTEEL,NSE,TATASTEEL
3530,AXISBPSETF-EQ,AXISBPSETF,NSE,AXISBPSETF
3637,JUBLPHARMA-EQ,JUBLPHARMA,NSE,JUBLPHARMA
3718,VOLTAS-EQ,VOLTAS,NSE,VOLTAS
419,BEPL-EQ,BEPL,NSE,BEPL
4007,CORALFINAC-EQ,CORALFINAC,NSE,CORALFINAC
422,BHARATFORG-EQ,BHARATFORG,NSE,BHARATFORG
4306,SHRIRAMFIN-EQ,SHRIRAMFIN,NSE,SHRIRAMFIN
4378,SENSEXIETF-EQ,SENSEXIETF,NSE,SENSEXIETF
4410,JAGSNPHARM-EQ,JAGSNPHARM,NSE,JAGSNPHARM
4481,AARTIDRUGS-EQ,AARTIDRUGS,NSE,AARTIDRUGS
4529,NEXT50IETF-EQ,NEXT50IETF,NSE,NEXT50IETF
4568,ATLASCYCLE-EQ,ATLASCYCLE,NSE,ATLASCYCLE
4587,RAMCOIND-EQ,RAMCOIND,NSE,RAMCOIND
4717,GAIL-EQ,GAIL,NSE,GAIL
4822,DODLA-EQ,DODLA,NSE,DODLA
760039,SUDEEPPHRM-EQ,SUDEEPPHRM,NSE,SUDEEPPHRM
760242,PNGSREVA-EQ,PNGSREVA,NSE,PNGSREVA
7603,CMSINFO-EQ,CMSINFO,NSE,CMSINFO
760415,TOP20-EQ,TOP20,NSE,TOP20
760740,AMAGI-EQ,AMAGI,NSE,AMAGI
760976,GROWWPSE-EQ,GROWWPSE,NSE,GROWWPSE
761680,POWERICA-EQ,POWERICA,NSE,POWERICA
7627,SHREERAMA-EQ,SHREERAMA,NSE,SHREERAMA
7679,MONARCH-EQ,MONARCH,NSE,MONARCH
8050,MAHLIFE-EQ,MAHLIFE,NSE,MAHLIFE
8054,KTKBANK-EQ,KTKBANK,NSE,KTKBANK
8075,DALBHARAT-EQ,DALBHARAT,NSE,DALBHARAT
8110,AWL-EQ,AWL,NSE,AWL
817,DCW-EQ,DCW,NSE,DCW
8342,GSEC5IETF-EQ,GSEC5IETF,NSE,GSEC5IETF
8469,MITCON-EQ,MITCON,NSE,MITCON
8479,TVSMOTOR-EQ,TVSMOTOR,NSE,TVSMOTOR
8585,NLCINDIA-EQ,NLCINDIA,NSE,NLCINDIA
8652,VETO-EQ,VETO,NSE,VETO
8890,VERANDA-EQ,VERANDA,NSE,VERANDA
8968,HARIOMPIPE-EQ,HARIOMPIPE,NSE,HARIOMPIPE
9260,ARROWGREEN-EQ,ARROWGREEN,NSE,ARROWGREEN
928,ELECTCAST-EQ,ELECTCAST,NSE,ELECTCAST
9408,RAINBOW-EQ,RAINBOW,NSE,RAINBOW
9480,LICI-EQ,LICI,NSE,LICI
9678,SOUTHWEST-EQ,SOUTHWEST,NSE,SOUTHWEST
9756,EMUDHRA-EQ,EMUDHRA,NSE,EMUDHRA
993,EVERESTIND-EQ,EVERESTIND,NSE,EVERESTIND
999,EUROTEXIND-EQ,EUROTEXIND,NSE,EUROTEXIND
4953,ADROITINFO-EQ,ADROITINFO,NSE,ADROITINFO
5114,SGIL-EQ,SGIL,NSE,SGIL
5204,GMDCLTD-EQ,GMDCLTD,NSE,GMDCLTD
5426,NUVOCO-EQ,NUVOCO,NSE,NUVOCO
5938,MONTECARLO-EQ,MONTECARLO,NSE,MONTECARLO
5957,BSLSENETFG-EQ,BSLSENETFG,NSE,BSLSENETFG
6218,SIKKO-EQ,SIKKO,NSE,SIKKO
6278,MEDICAMEQ-EQ,MEDICAMEQ,NSE,MEDICAMEQ
637,CHAMBLFERT-EQ,CHAMBLFERT,NSE,CHAMBLFERT
6445,TECHNOE-EQ,TECHNOE,NSE,TECHNOE
6600,GENUSPAPER-EQ,GENUSPAPER,NSE,GENUSPAPER
6848,GREENLAM-EQ,GREENLAM,NSE,GREENLAM
7091,SEJALLTD-EQ,SEJALLTD,NSE,SEJALLTD
722,SBIETFPB-EQ,SBIETFPB,NSE,SBIETFPB
7200,SHRIRAMPPS-EQ,SHRIRAMPPS,NSE,SHRIRAMPPS
7287,JTLIND-EQ,JTLIND,NSE,JTLIND
7376,HPAL-EQ,HPAL,NSE,HPAL
7339,ABSLNN50ET-EQ,ABSLNN50ET,NSE,ABSLNN50ET
742,COSMOFIRST-EQ,COSMOFIRST,NSE,COSMOFIRST
756015,CIFL-EQ,CIFL,NSE,CIFL
756782,KRISHIVAL-EQ,KRISHIVAL,NSE,KRISHIVAL
756843,ABLBL-EQ,ABLBL,NSE,ABLBL
757,CRISIL-EQ,CRISIL,NSE,CRISIL
757142,EQUAL50-EQ,EQUAL50,NSE,EQUAL50
757515,DIGITIDE-EQ,DIGITIDE,NSE,DIGITIDE
757669,MOALPHA50-EQ,MOALPHA50,NSE,MOALPHA50
757772,HDBFS-EQ,HDBFS,NSE,HDBFS
757794,BRIGHOTEL-EQ,BRIGHOTEL,NSE,BRIGHOTEL
757965,SMARTWORKS-EQ,SMARTWORKS,NSE,SMARTWORKS
758858,CPPLUS-EQ,CPPLUS,NSE,CPPLUS
759239,FINKURVE-EQ,FINKURVE,NSE,FINKURVE
759355,SYSTMTXC-EQ,SYSTMTXC,NSE,SYSTMTXC
759458,GROWWNXT50-EQ,GROWWNXT50,NSE,GROWWNXT50
759488,MOMENTUM30-EQ,MOMENTUM30,NSE,MOMENTUM30
759551,PIRAMALFIN-EQ,PIRAMALFIN,NSE,PIRAMALFIN
759820,PINELABS-EQ,PINELABS,NSE,PINELABS
759956,ARSSBL-EQ,ARSSBL,NSE,ARSSBL
760001,MOSERVICE-EQ,MOSERVICE,NSE,MOSERVICE
760073,JAYKAY-EQ,JAYKAY,NSE,JAYKAY
760193,AONESILVER-EQ,AONESILVER,NSE,AONESILVER
760254,CORONA-EQ,CORONA,NSE,CORONA
760433,KSHINTL-EQ,KSHINTL,NSE,KSHINTL
760891,DSFCL-EQ,DSFCL,NSE,DSFCL
760981,AYE-EQ,AYE,NSE,AYE
761037,CEINSYS-EQ,CEINSYS,NSE,CEINSYS
761197,GKSL-EQ,GKSL,NSE,GKSL
761420,SINGERIND-EQ,SINGERIND,NSE,SINGERIND
761439,RSL-EQ,RSL,NSE,RSL
761494,BCPL-EQ,BCPL,NSE,BCPL
761528,INNOVISION-EQ,INNOVISION,NSE,INNOVISION
7672,IMAGICAA-EQ,IMAGICAA,NSE,IMAGICAA
7838,NETF-EQ,NETF,NSE,NETF
7929,ZYDUSLIFE-EQ,ZYDUSLIFE,NSE,ZYDUSLIFE
8119,RPSGVENT-EQ,RPSGVENT,NSE,RPSGVENT
8146,DEVIT-EQ,DEVIT,NSE,DEVIT
8167,MANYAVAR-EQ,MANYAVAR,NSE,MANYAVAR
8175,SAGARDEEP-EQ,SAGARDEEP,NSE,SAGARDEEP
24856,SSDL-EQ,SSDL,NSE,SSDL
24870,INVENTURE-EQ,INVENTURE,NSE,INVENTURE
24999,IBULLSLTD-EQ,IBULLSLTD,NSE,IBULLSLTD
25328,APLLTD-EQ,APLLTD,NSE,APLLTD
25358,PGEL-EQ,PGEL,NSE,PGEL
25392,PANAMAPET-EQ,PANAMAPET,NSE,PANAMAPET
25403,WCIL-EQ,WCIL,NSE,WCIL
25447,GROWWLIQID-EQ,GROWWLIQID,NSE,GROWWLIQID
25643,KRN-EQ,KRN,NSE,KRN
25807,LLOYDSENT-EQ,LLOYDSENT,NSE,LLOYDSENT
25892,DBEIL-EQ,DBEIL,NSE,DBEIL
25897,MINDACORP-EQ,MINDACORP,NSE,MINDACORP
25977,AFCONS-EQ,AFCONS,NSE,AFCONS
25984,AVL-EQ,AVL,NSE,AVL
2687,POLYPLEX-EQ,POLYPLEX,NSE,POLYPLEX
270,CHEMCON-EQ,CHEMCON,NSE,CHEMCON
27297,RTNINDIA-EQ,RTNINDIA,NSE,RTNINDIA
27754,INNOVANA-EQ,INNOVANA,NSE,INNOVANA
2866,RCF-EQ,RCF,NSE,RCF
28847,VENTIVE-EQ,VENTIVE,NSE,VENTIVE
28952,DUCON-EQ,DUCON,NSE,DUCON
29008,TVSHLTD-EQ,TVSHLTD,NSE,TVSHLTD
29019,ECAPINSURE-EQ,ECAPINSURE,NSE,ECAPINSURE
29087,QUADFUTURE-EQ,QUADFUTURE,NSE,QUADFUTURE
29171,LAXMIDENTL-EQ,LAXMIDENTL,NSE,LAXMIDENTL
29452,AGARWALEYE-EQ,AGARWALEYE,NSE,AGARWALEYE
29464,NEXT30ADD-EQ,NEXT30ADD,NSE,NEXT30ADD
29577,NIF100BEES-EQ,NIF100BEES,NSE,NIF100BEES
2963,SAIL-EQ,SAIL,NSE,SAIL
29687,UNIONGOLD-EQ,UNIONGOLD,NSE,UNIONGOLD
29711,QPOWER-EQ,QPOWER,NSE,QPOWER
2998,SUVIDHAA-EQ,SUVIDHAA,NSE,SUVIDHAA
30155,AXISVALUE-EQ,AXISVALUE,NSE,AXISVALUE
3021,SOTL-EQ,SOTL,NSE,SOTL
30455,SPECTRUM-EQ,SPECTRUM,NSE,SPECTRUM
30472,AONELIQUID-EQ,AONELIQUID,NSE,AONELIQUID
30542,ELM250INAV-EQ,ELM250INAV,NSE,ELM250INAV
30552,MOME30INAV-EQ,MOME30INAV,NSE,MOME30INAV
308,BAJAJHIND-EQ,BAJAJHIND,NSE,BAJAJHIND
31181,MCX-EQ,MCX,NSE,MCX
3088,INDOSTAR-EQ,INDOSTAR,NSE,INDOSTAR
30597,NEXT50INAV-EQ,NEXT50INAV,NSE,NEXT50INAV
3162,SIMPLEXINF-EQ,SIMPLEXINF,NSE,SIMPLEXINF
