token,symbol,name,exch_seg,clean_symbol
31475,ORBTEXP-EQ,ORBTEXP,NSE,ORBTEXP
31507,JPOLYINVST-EQ,JPOLYINVST,NSE,JPOLYINVST
324,ANGELONE-EQ,ANGELONE,NSE,ANGELONE
335,BALKRISIND-EQ,BALKRISIND,NSE,BALKRISIND
3389,AGARIND-EQ,AGARIND,NSE,AGARIND
342,CAMS-EQ,CAMS,NSE,CAMS
3405,TATACHEM-EQ,TATACHEM,NSE,TATACHEM
3482,CLSEL-EQ,CLSEL,NSE,CLSEL
3608,AXISHCETF-EQ,AXISHCETF,NSE,AXISHCETF
357,NAM-INDIA-EQ,NAM-INDIA,NSE,NAM-INDIA
359,ROML-EQ,ROML,NSE,ROML
3693,GAYAHWS-EQ,GAYAHWS,NSE,GAYAHWS
3724,VSTIND-EQ,VSTIND,NSE,VSTIND
3761,RITES-EQ,RITES,NSE,RITES
3766,WHEELS-EQ,WHEELS,NSE,WHEELS
380,BBTC-EQ,BBTC,NSE,BBTC
3857,VARROC-EQ,VARROC,NSE,VARROC
3987,GREENPLY-EQ,GREENPLY,NSE,GREENPLY
4010,PVP-EQ,PVP,NSE,PVP
4299,STERTOOLS-EQ,STERTOOLS,NSE,STERTOOLS
4157,KEYFINSERV-EQ,KEYFINSERV,NSE,KEYFINSERV
4391,GULFOILLUB-EQ,GULFOILLUB,NSE,GULFOILLUB
4522,SIGIND-EQ,SIGIND,NSE,SIGIND
4594,KOTHARIPET-EQ,KOTHARIPET,NSE,KOTHARIPET
4656,SBCL-EQ,SBCL,NSE,SBCL
4668,BANKBARODA-EQ,BANKBARODA,NSE,BANKBARODA
4771,TCIFINANCE-EQ,TCIFINANCE,NSE,TCIFINANCE
489,ICEMAKE-EQ,ICEMAKE,NSE,ICEMAKE
4898,FDC-EQ,FDC,NSE,FDC
4920,HINDCON-EQ,HINDCON,NSE,HINDCON
526,BPCL-EQ,BPCL,NSE,BPCL
5264,PDSL-EQ,PDSL,NSE,PDSL
5265,ALIVUS-EQ,ALIVUS,NSE,ALIVUS
5382,EPIGRAL-EQ,EPIGRAL,NSE,EPIGRAL
5428,TRIGYN-EQ,TRIGYN,NSE,TRIGYN
5449,CHEMPLASTS-EQ,CHEMPLASTS,NSE,CHEMPLASTS
547,BRITANNIA-EQ,BRITANNIA,NSE,BRITANNIA
595,CARBORUNIV-EQ,CARBORUNIV,NSE,CARBORUNIV
6018,ABSLAMC-EQ,ABSLAMC,NSE,ABSLAMC
6127,DIGJAMLMTD-EQ,DIGJAMLMTD,NSE,DIGJAMLMTD
6164,BHAGCHEM-EQ,BHAGCHEM,NSE,BHAGCHEM
6417,KRITI-EQ,KRITI,NSE,KRITI
6364,NATIONALUM-EQ,NATIONALUM,NSE,NATIONALUM
6446,CONSUMIETF-EQ,CONSUMIETF,NSE,CONSUMIETF
6705,PAYTM-EQ,PAYTM,NSE,PAYTM
6429,RSSOFTWARE-EQ,RSSOFTWARE,NSE,RSSOFTWARE
6733,JINDALSTEL-EQ,JINDALSTEL,NSE,JINDALSTEL
6803,STEELCAS-EQ,STEELCAS,NSE,STEELCAS
694,CIPLA-EQ,CIPLA,NSE,CIPLA
6943,TARSONS-EQ,TARSONS,NSE,TARSONS
7229,HCLTECH-EQ,HCLTECH,NSE,HCLTECH
7361,SETFNIFBK-EQ,SETFNIFBK,NSE,SETFNIFBK
7406,GLENMARK-EQ,GLENMARK,NSE,GLENMARK
7413,MANAKCOAT-EQ,MANAKCOAT,NSE,MANAKCOAT
756925,PRIMO-EQ,PRIMO,NSE,PRIMO
757049,RAJOOENG-EQ,RAJOOENG,NSE,RAJOOENG
757096,AONENIFTY-EQ,AONENIFTY,NSE,AONENIFTY
757946,QUALITY30-EQ,QUALITY30,NSE,QUALITY30
758300,GROWWLOVOL-EQ,GROWWLOVOL,NSE,GROWWLOVOL
758595,INTERNET-EQ,INTERNET,NSE,INTERNET
758667,MANUFGBEES-EQ,MANUFGBEES,NSE,MANUFGBEES
758909,AMANTA-EQ,AMANTA,NSE,AMANTA
759007,ATLANTAELE-EQ,ATLANTAELE,NSE,ATLANTAELE
759079,DEVX-EQ,DEVX,NSE,DEVX
759103,HILINFRA-EQ,HILINFRA,NSE,HILINFRA
759205,JKIPL-EQ,JKIPL,NSE,JKIPL
759342,PACEDIGITK-EQ,PACEDIGITK,NSE,PACEDIGITK
759371,MONIFTY100-EQ,MONIFTY100,NSE,MONIFTY100
759402,ADVANCE-EQ,ADVANCE,NSE,ADVANCE
759466,ELIQUID-EQ,ELIQUID,NSE,ELIQUID
759517,MIDWESTLTD-EQ,MIDWESTLTD,NSE,MIDWESTLTD
759842,BETA-EQ,BETA,NSE,BETA
759867,CAPILLARY-EQ,CAPILLARY,NSE,CAPILLARY
760007,EXCELSOFT-EQ,EXCELSOFT,NSE,EXCELSOFT
760125,FABTECH-EQ,FABTECH,NSE,FABTECH
760188,SRTL-EQ,SRTL,NSE,SRTL
760328,SILVERBND-EQ,SILVERBND,NSE,SILVERBND
760346,NEPHROPLUS-EQ,NEPHROPLUS,NSE,NEPHROPLUS
24461,EVINDIA-EQ,EVINDIA,NSE,EVINDIA
24524,SBINEQWETF-EQ,SBINEQWETF,NSE,SBINEQWETF
24532,FILATEX-EQ,FILATEX,NSE,FILATEX
24610,AVANTEL-EQ,AVANTEL,NSE,AVANTEL
24932,GLOBALE-EQ,GLOBALE,NSE,GLOBALE
24937,MFML-EQ,MFML,NSE,MFML
25049,PREMIERENE-EQ,PREMIERENE,NSE,PREMIERENE
25136,BROOKS-EQ,BROOKS,NSE,BROOKS
25178,TDPOWERSYS-EQ,TDPOWERSYS,NSE,TDPOWERSYS
25222,SANOFICONR-EQ,SANOFICONR,NSE,SANOFICONR
25235,XTGLOBAL-EQ,XTGLOBAL,NSE,XTGLOBAL
25606,MOMENTUM50-EQ,MOMENTUM50,NSE,MOMENTUM50
25724,RUPA-EQ,RUPA,NSE,RUPA
25780,APLAPOLLO-EQ,APLAPOLLO,NSE,APLAPOLLO
25996,EMULTIMQ-EQ,EMULTIMQ,NSE,EMULTIMQ
27047,MASTERTR-EQ,MASTERTR,NSE,MASTERTR
27095,SWANCORP-EQ,SWANCORP,NSE,SWANCORP
27097,NIVABUPA-EQ,NIVABUPA,NSE,NIVABUPA
27571,ODIGMA-EQ,ODIGMA,NSE,ODIGMA
27969,VMM-EQ,VMM,NSE,VMM
28913,ROSSELLIND-EQ,ROSSELLIND,NSE,ROSSELLIND
29113,CARERATING-EQ,CARERATING,NSE,CARERATING
29124,PCJEWELLER-EQ,PCJEWELLER,NSE,PCJEWELLER
2939,RUBYMILLS-EQ,RUBYMILLS,NSE,RUBYMILLS
29678,BAJAJINDEF-EQ,BAJAJINDEF,NSE,BAJAJINDEF
29731,GUJTHEM-EQ,GUJTHEM,NSE,GUJTHEM
29733,NIBL-EQ,NIBL,NSE,NIBL
29962,JUSTDIAL-EQ,JUSTDIAL,NSE,JUSTDIAL
30065,MOCAPITAL-EQ,MOCAPITAL,NSE,MOCAPITAL
30121,EQUAL200-EQ,EQUAL200,NSE,EQUAL200
30139,CASHIETF-EQ,CASHIETF,NSE,CASHIETF
30540,GRWN50INAV-EQ,GRWN50INAV,NSE,GRWN50INAV
30544,SML100INAV-EQ,SML100INAV,NSE,SML100INAV
3066,SESHAPAPER-EQ,SESHAPAPER,NSE,SESHAPAPER
30549,MOY100INAV-EQ,MOY100INAV,NSE,MOY100INAV
30835,PILITA-EQ,PILITA,NSE,PILITA
3103,SHREECEM-EQ,SHREECEM,NSE,SHREECEM
31107,DBSTOCKBRO-EQ,DBSTOCKBRO,NSE,DBSTOCKBRO
31258,NDL-EQ,NDL,NSE,NDL
31415,NBCC-EQ,NBCC,NSE,NBCC
3220,LODHA-EQ,LODHA,NSE,LODHA
3292,DEEPINDS-EQ,DEEPINDS,NSE,DEEPINDS
3321,SPMLINFRA-EQ,SPMLINFRA,NSE,SPMLINFRA
3345,SUNDRMFAST-EQ,SUNDRMFAST,NSE,SUNDRMFAST
3351,SUNPHARMA-EQ,SUNPHARMA,NSE,SUNPHARMA
3363,SUPREMEIND-EQ,SUPREMEIND,NSE,SUPREMEIND
3417,HONAUT-EQ,HONAUT,NSE,HONAUT
3496,TIRUMALCHM-EQ,TIRUMALCHM,NSE,TIRUMALCHM
3506,TITAN-EQ,TITAN,NSE,TITAN
3453,TECILCHEM-EQ,TECILCHEM,NSE,TECILCHEM
3518,TORNTPHARM-EQ,TORNTPHARM,NSE,TORNTPHARM
3586,MOKSH-EQ,MOKSH,NSE,MOKSH
368,BASF-EQ,BASF,NSE,BASF
3626,HEALTHIETF-EQ,HEALTHIETF,NSE,HEALTHIETF
3676,VESUVIUS-EQ,VESUVIUS,NSE,VESUVIUS
3594,UNITECH-EQ,UNITECH,NSE,UNITECH
371,BATAINDIA-EQ,BATAINDIA,NSE,BATAINDIA
3703,VIPIND-EQ,VIPIND,NSE,VIPIND
3748,WEIZMANIND-EQ,WEIZMANIND,NSE,WEIZMANIND
3757,VENKEYS-EQ,VENKEYS,NSE,VENKEYS
3827,ZUARIIND-EQ,ZUARIIND,NSE,ZUARIIND
3892,HATSUN-EQ,HATSUN,NSE,HATSUN
4,21STCENMGM-EQ,21STCENMGM,NSE,21STCENMGM
3980,TNPL-EQ,TNPL,NSE,TNPL
4067,MARICO-EQ,MARICO,NSE,MARICO
445,5PAISA-EQ,5PAISA,NSE,5PAISA
4176,ZENITHEXPO-EQ,ZENITHEXPO,NSE,ZENITHEXPO
4184,SANGAMIND-EQ,SANGAMIND,NSE,SANGAMIND
4491,BOSCH-HCIL-EQ,BOSCH-HCIL,NSE,BOSCH-HCIL
480,BIRLACORPN-EQ,BIRLACORPN,NSE,BIRLACORPN
4892,SAREGAMA-EQ,SAREGAMA,NSE,SAREGAMA
4934,IPL-EQ,IPL,NSE,IPL
5054,GRINFRA-EQ,GRINFRA,NSE,GRINFRA
5068,SHEMAROO-EQ,SHEMAROO,NSE,SHEMAROO
522,ICICIB22-EQ,ICICIB22,NSE,ICICIB22
5168,SBIETFCON-EQ,SBIETFCON,NSE,SBIETFCON
5359,KRSNAA-EQ,KRSNAA,NSE,KRSNAA
5378,ASAHIINDIA-EQ,ASAHIINDIA,NSE,ASAHIINDIA
5401,NGIL-EQ,NGIL,NSE,NGIL
5633,J&KBANK-EQ,J&KBANK,NSE,J&KBANK
5865,LAGNAM-EQ,LAGNAM,NSE,LAGNAM
5926,INTELLECT-EQ,INTELLECT,NSE,INTELLECT
6066,ATGL-EQ,ATGL,NSE,ATGL
6297,HEALTHY-EQ,HEALTHY,NSE,HEALTHY
6643,SJS-EQ,SJS,NSE,SJS
6964,GOCOLORS-EQ,GOCOLORS,NSE,GOCOLORS
685,CHOLAFIN-EQ,CHOLAFIN,NSE,CHOLAFIN
7053,ACCELYA-EQ,ACCELYA,NSE,ACCELYA
715,SUDARCOLOR-EQ,SUDARCOLOR,NSE,SUDARCOLOR
7218,SBIETFQLTY-EQ,SBIETFQLTY,NSE,SBIETFQLTY
7242,METROBRAND-EQ,METROBRAND,NSE,METROBRAND
7422,MONQ50-EQ,MONQ50,NSE,MONQ50
7451,NIFTYADD-EQ,NIFTYADD,NSE,NIFTYADD
7553,NRBBEARING-EQ,NRBBEARING,NSE,NRBBEARING
756020,TINNARUBR-EQ,TINNARUBR,NSE,TINNARUBR
756038,WAAREERTL-EQ,WAAREERTL,NSE,WAAREERTL
756086,GROWWMOM50-EQ,GROWWMOM50,NSE,GROWWMOM50
757658,FISCHER-EQ,FISCHER,NSE,FISCHER
757754,PICCADIL-EQ,PICCADIL,NSE,PICCADIL
758448,ALLTIME-EQ,ALLTIME,NSE,ALLTIME
758496,SBILIQETF-EQ,SBILIQETF,NSE,SBILIQETF
758572,GLOBECIVIL-EQ,GLOBECIVIL,NSE,GLOBECIVIL
758705,LTGILTCASE-EQ,LTGILTCASE,NSE,LTGILTCASE
758955,SML100CASE-EQ,SML100CASE,NSE,SML100CASE
758973,VIKRAN-EQ,VIKRAN,NSE,VIKRAN
759381,MONEYBOXX-EQ,MONEYBOXX,NSE,MONEYBOXX
759428,GROWWRLTY-EQ,GROWWRLTY,NSE,GROWWRLTY
759929,SOLARWORLD-EQ,SOLARWORLD,NSE,SOLARWORLD
759995,ESENSEX-EQ,ESENSEX,NSE,ESENSEX
760204,MARKOLINES-EQ,MARKOLINES,NSE,MARKOLINES
760213,LGEINDIA-EQ,LGEINDIA,NSE,LGEINDIA
760351,PARKHOSPS-EQ,PARKHOSPS,NSE,PARKHOSPS
760715,HALDER-EQ,HALDER,NSE,HALDER
760726,BHARATCOAL-EQ,BHARATCOAL,NSE,BHARATCOAL
761046,DEFENCE-EQ,DEFENCE,NSE,DEFENCE
761469,SHADOWFAX-EQ,SHADOWFAX,NSE,SHADOWFAX
761514,GROWWPSUBK-EQ,GROWWPSUBK,NSE,GROWWPSUBK
761675,SAIPARENT-EQ,SAIPARENT,NSE,SAIPARENT
761720,NIMBSPROJ-EQ,NIMBSPROJ,NSE,NIMBSPROJ
7852,INOXWIND-EQ,INOXWIND,NSE,INOXWIND
778,KEEPLEARN-EQ,KEEPLEARN,NSE,KEEPLEARN
7936,AVANTIFEED-EQ,AVANTIFEED,NSE,AVANTIFEED
7982,GRWRHITECH-EQ,GRWRHITECH,NSE,GRWRHITECH
804,SHIVATEX-EQ,SHIVATEX,NSE,SHIVATEX
8124,AJANTPHARM-EQ,AJANTPHARM,NSE,AJANTPHARM
8596,MSUMI-EQ,MSUMI,NSE,MSUMI
8736,PNBGILTS-EQ,PNBGILTS,NSE,PNBGILTS
9020,VCL-EQ,VCL,NSE,VCL
9117,TIPSMUSIC-EQ,TIPSMUSIC,NSE,TIPSMUSIC
9305,STARTECK-EQ,STARTECK,NSE,STARTECK
9428,SKIPPER-EQ,SKIPPER,NSE,SKIPPER
958,ESCORTS-EQ,ESCORTS,NSE,ESCORTS
9683,KPITTECH-EQ,KPITTECH,NSE,KPITTECH
9847,NV20BEES-EQ,NV20BEES,NSE,NV20BEES
9879,CHEVIOT-EQ,CHEVIOT,NSE,CHEVIOT
24385,KARMAENG-EQ,KARMAENG,NSE,KARMAENG
24409,DHANUKA-EQ,DHANUKA,NSE,DHANUKA
2454,CENTRUM-EQ,CENTRUM,NSE,CENTRUM
24861,METALIETF-EQ,METALIETF,NSE,METALIETF
2514,OSWALAGRO-EQ,OSWALAGRO,NSE,OSWALAGRO
2535,PGHH-EQ,PGHH,NSE,PGHH
25258,EBANKNIFTY-EQ,EBANKNIFTY,NSE,EBANKNIFTY
25270,BAJAJHFL-EQ,BAJAJHFL,NSE,BAJAJHFL
25426,NORTHARC-EQ,NORTHARC,NSE,NORTHARC
255,NIRAJ-EQ,NIRAJ,NSE,NIRAJ
25744,METAL-EQ,METAL,NSE,METAL
25872,GROWWGOLD-EQ,GROWWGOLD,NSE,GROWWGOLD
27084,KMEW-EQ,KMEW,NSE,KMEW
2716,BUTTERFLY-EQ,BUTTERFLY,NSE,BUTTERFLY
27303,SAMPANN-EQ,SAMPANN,NSE,SAMPANN
278,AUTOAXLES-EQ,AUTOAXLES,NSE,AUTOAXLES
2794,RSWM-EQ,RSWM,NSE,RSWM
2868,HITECH-EQ,HITECH,NSE,HITECH
29487,NIBE-EQ,NIBE,NSE,NIBE
29527,GROWWRAIL-EQ,GROWWRAIL,NSE,GROWWRAIL
29956,NIF100INAV-EQ,NIF100INAV,NSE,NIF100INAV
29975,AONETOTAL-EQ,AONETOTAL,NSE,AONETOTAL
30108,ABFRL-EQ,ABFRL,NSE,ABFRL
30577,AONE50INAV-EQ,AONE50INAV,NSE,AONE50INAV
3149,BORORENEW-EQ,BORORENEW,NSE,BORORENEW
31468,LYPSAGEMS-EQ,LYPSAGEMS,NSE,LYPSAGEMS
341,BALRAMCHIN-EQ,BALRAMCHIN,NSE,BALRAMCHIN
3329,ISGEC-EQ,ISGEC,NSE,ISGEC
3375,SURYAROSNI-EQ,SURYAROSNI,NSE,SURYAROSNI
3432,TATACONSUM-EQ,TATACONSUM,NSE,TATACONSUM
3466,TFCILTD-EQ,TFCILTD,NSE,TFCILTD
3509,TNPETRO-EQ,TNPETRO,NSE,TNPETRO
3546,TTKPRESTIG-EQ,TTKPRESTIG,NSE,TTKPRESTIG
3563,ADANIGREEN-EQ,ADANIGREEN,NSE,ADANIGREEN
3607,UNIVCABLES-EQ,UNIVCABLES,NSE,UNIVCABLES
383,BEL-EQ,BEL,NSE,BEL
3727,ANMOL-EQ,ANMOL,NSE,ANMOL
3837,TOKYOPLAST-EQ,TOKYOPLAST,NSE,TOKYOPLAST
404,BERGEPAINT-EQ,BERGEPAINT,NSE,BERGEPAINT
3906,CAPLIPOINT-EQ,CAPLIPOINT,NSE,CAPLIPOINT
3965,REMSONSIND-EQ,REMSONSIND,NSE,REMSONSIND
4041,JAYAGROGN-EQ,JAYAGROGN,NSE,JAYAGROGN
4105,SILINV-EQ,SILINV,NSE,SILINV
4221,VISAKAIND-EQ,VISAKAIND,NSE,VISAKAIND
4279,DENORA-EQ,DENORA,NSE,DENORA
4693,SHYAMMETL-EQ,SHYAMMETL,NSE,SHYAMMETL
4838,LIQUIDIETF-EQ,LIQUIDIETF,NSE,LIQUIDIETF
4870,INDSWFTLAB-EQ,INDSWFTLAB,NSE,INDSWFTLAB
4963,ICICIBANK-EQ,ICICIBANK,NSE,ICICIBANK
527,UTIAMC-EQ,UTIAMC,NSE,UTIAMC
5352,EXXARO-EQ,EXXARO,NSE,EXXARO
5435,APTUS-EQ,APTUS,NSE,APTUS
5614,GANESHBE-EQ,GANESHBE,NSE,GANESHBE
5748,CYIENT-EQ,CYIENT,NSE,CYIENT
6198,FCL-EQ,FCL,NSE,FCL
6232,3IINFOLTD-EQ,3IINFOLTD,NSE,3IINFOLTD
6262,SELMC-EQ,SELMC,NSE,SELMC
6302,APOLSINHOT-EQ,APOLSINHOT,NSE,APOLSINHOT
6543,GRPLTD-EQ,GRPLTD,NSE,GRPLTD
6606,EQUAL50ADD-EQ,EQUAL50ADD,NSE,EQUAL50ADD
6944,GANECOS-EQ,GANECOS,NSE,GANECOS
7074,MAHKTECH-EQ,MAHKTECH,NSE,MAHKTECH
7145,ANANDRATHI-EQ,ANANDRATHI,NSE,ANANDRATHI
7196,BBETF0432-EQ,BBETF0432,NSE,BBETF0432
7227,MAPMYINDIA-EQ,MAPMYINDIA,NSE,MAPMYINDIA
7358,DATAPATTNS-EQ,DATAPATTNS,NSE,DATAPATTNS
7411,NILASPACES-EQ,NILASPACES,NSE,NILASPACES
7457,HAVISHA-EQ,HAVISHA,NSE,HAVISHA
755881,EVIETF-EQ,EVIETF,NSE,EVIETF
757443,MOTOUR-EQ,MOTOUR,NSE,MOTOUR
757545,TRAVELFOOD-EQ,TRAVELFOOD,NSE,TRAVELFOOD
757645,ATHERENERG-EQ,ATHERENERG,NSE,ATHERENERG
757938,BELLACASA-EQ,BELLACASA,NSE,BELLACASA
758115,JSLL-EQ,JSLL,NSE,JSLL
758150,MBEL-EQ,MBEL,NSE,MBEL
758563,ELLEN-EQ,ELLEN,NSE,ELLEN
758680,REGAAL-EQ,REGAAL,NSE,REGAAL
758748,MEIL-EQ,MEIL,NSE,MEIL
758889,SGMART-EQ,SGMART,NSE,SGMART
758986,GCSL-EQ,GCSL,NSE,GCSL
759041,IVALUE-EQ,IVALUE,NSE,IVALUE
759062,RHETAN-EQ,RHETAN,NSE,RHETAN
759265,TATACAP-EQ,TATACAP,NSE,TATACAP
759291,BLUESTONE-EQ,BLUESTONE,NSE,BLUESTONE
759453,VIKRAMSOLR-EQ,VIKRAMSOLR,NSE,VIKRAMSOLR
759610,CHOICEGOLD-EQ,CHOICEGOLD,NSE,CHOICEGOLD
759728,EMMVEE-EQ,EMMVEE,NSE,EMMVEE
759934,STYL-EQ,STYL,NSE,STYL
760054,MOMNC-EQ,MOMNC,NSE,MOMNC
760277,MODINATUR-EQ,MODINATUR,NSE,MODINATUR
760407,ICICIAMC-EQ,ICICIAMC,NSE,ICICIAMC
760946,KWIL-EQ,KWIL,NSE,KWIL
760986,HEALTHCARE-EQ,HEALTHCARE,NSE,HEALTHCARE
761030,INFRA-EQ,INFRA,NSE,INFRA
761099,INA-EQ,INA,NSE,INA
761506,HSBCGOLD-EQ,HSBCGOLD,NSE,HSBCGOLD
761581,CMPDI-EQ,CMPDI,NSE,CMPDI
7791,UNIINFO-EQ,UNIINFO,NSE,UNIINFO
7880,AUTOBEES-EQ,AUTOBEES,NSE,AUTOBEES
7902,LFIC-EQ,LFIC,NSE,LFIC
7965,MALLCOM-EQ,MALLCOM,NSE,MALLCOM
8546,CHALET-EQ,CHALET,NSE,CHALET
874,ASTRON-EQ,ASTRON,NSE,ASTRON
8825,PRIVISCL-EQ,PRIVISCL,NSE,PRIVISCL
8840,USHAMART-EQ,USHAMART,NSE,USHAMART
8944,RITCO-EQ,RITCO,NSE,RITCO
8954,TTML-EQ,TTML,NSE,TTML
8998,UMIYA-MRO-EQ,UMIYA-MRO,NSE,UMIYA-MRO
9039,UFO-EQ,UFO,NSE,UFO
9049,ROTO-EQ,ROTO,NSE,ROTO
9168,SNXT50BETA-EQ,SNXT50BETA,NSE,SNXT50BETA
9378,TRU-EQ,TRU,NSE,TRU
9422,SILVERTUC-EQ,SILVERTUC,NSE,SILVERTUC
9652,RELCHEMQ-EQ,RELCHEMQ,NSE,RELCHEMQ
9750,ETHOSLTD-EQ,ETHOSLTD,NSE,ETHOSLTD
981,EPL-EQ,EPL,NSE,EPL
8828,GAEL-EQ,GAEL,NSE,GAEL
9087,PIXTRANS-EQ,PIXTRANS,NSE,PIXTRANS
9342,PNC-EQ,PNC,NSE,PNC
9354,TAJGVK-EQ,TAJGVK,NSE,TAJGVK
9362,CAMPUS-EQ,CAMPUS,NSE,CAMPUS
955,ESABINDIA-EQ,ESABINDIA,NSE,ESABINDIA
9539,SAKAR-EQ,SAKAR,NSE,SAKAR
9576,MAHESHWARI-EQ,MAHESHWARI,NSE,MAHESHWARI
9641,KHANDSE-EQ,KHANDSE,NSE,KHANDSE
9862,WEWIN-EQ,WEWIN,NSE,WEWIN
760874,GROWWHOSPI-EQ,GROWWHOSPI,NSE,GROWWHOSPI
761066,ABSLMSCIN-EQ,ABSLMSCIN,NSE,ABSLMSCIN
761095,SBIMIDMOM-EQ,SBIMIDMOM,NSE,SBIMIDMOM
761330,AEPL-EQ,AEPL,NSE,AEPL
761741,SBINMID150-EQ,SBINMID150,NSE,SBINMID150
7844,AUTOIETF-EQ,AUTOIETF,NSE,AUTOIETF
8003,SILVER-EQ,SILVER,NSE,SILVER
805,DCM-EQ,DCM,NSE,DCM
811,DCMSHRIRAM-EQ,DCMSHRIRAM,NSE,DCMSHRIRAM
822,BANKA-EQ,BANKA,NSE,BANKA
827,DEEPAKFERT-EQ,DEEPAKFERT,NSE,DEEPAKFERT
8304,PRITI-EQ,PRITI,NSE,PRITI
8696,VRLLOG-EQ,VRLLOG,NSE,VRLLOG
916,EIDPARRY-EQ,EIDPARRY,NSE,EIDPARRY
8953,ELDEHSG-EQ,ELDEHSG,NSE,ELDEHSG
9219,TPLPLASTEH-EQ,TPLPLASTEH,NSE,TPLPLASTEH
9436,AXISCADES-EQ,AXISCADES,NSE,AXISCADES
9599,DELHIVERY-EQ,DELHIVERY,NSE,DELHIVERY
967,SUBEXLTD-EQ,SUBEXLTD,NSE,SUBEXLTD
9668,HIKAL-EQ,HIKAL,NSE,HIKAL
9874,GOLDTECH-EQ,GOLDTECH,NSE,GOLDTECH
9902,AXITA-EQ,AXITA,NSE,AXITA
9921,ALANKIT-EQ,ALANKIT,NSE,ALANKIT
9931,VIKASLIFE-EQ,VIKASLIFE,NSE,VIKASLIFE
